show_id,cast_id
s5297,4543
s5297,9799
s5297,15939
s5301,8217
s5301,15940
s5301,15638
s5301,15941
s5301,9802
s5301,9244
s5303,4629
s5303,7224
s5303,15570
s5303,15942
s5303,9678
s5303,15943
s5303,5144
s5303,3431
s5303,2088
s5303,15944
s5303,15945
s5303,15946
s5304,15947
s5304,9801
s5304,1844
s5304,15948
s5304,15518
s5304,15949
s5304,15950
s5304,15809
s5304,15951
s5304,15952
s5305,817
s5305,283
s5305,11944
s5305,871
s5305,15953
s5305,9799
s5305,9793
s5305,15954
s5305,9244
s5305,6939
s5307,15955
s5307,3250
s5307,15956
s5307,12397
s5307,15957
s5307,15958
s5307,15959
s5309,15960
s5310,9801
s5310,9790
s5310,13265
s5310,10006
s5311,10774
s5311,15961
s5311,13170
s5311,8362
s5311,15962
s5311,15963
s5311,15964
s5311,15965
s5312,2952
s5312,1318
s5312,9332
s5312,1727
s5312,762
s5312,5289
s5312,401
s5312,3460
s5313,15966
s5314,1184
s5314,15967
s5314,10131
s5314,15968
s5314,15969
s5314,15970
s5315,15971
s5316,15972
s5317,3799
s5317,10863
s5317,15973
s5317,15974
s5317,2115
s5317,338
s5317,15975
s5317,15976
s5317,15977
s5317,15978
s5317,15979
s5318,15980
s5318,15981
s5318,5815
s5318,15982
s5318,4554
s5319,378
s5319,1746
s5319,12764
s5319,13495
s5319,2413
s5319,15983
s5319,1211
s5320,15984
s5323,15985
s5323,15986
s5323,15987
s5323,15988
s5324,3260
s5324,378
s5324,591
s5324,8160
s5324,15989
s5324,15990
s5324,15991
s5324,6720
s5324,10479
s5324,15992
s5324,1915
s5326,15993
s5326,4306
s5326,15994
s5326,15995
s5326,15996
s5326,15997
s5327,47
s5329,11509
s5329,15492
s5329,2501
s5329,15998
s5329,10658
s5329,2945
s5329,15999
s5329,16000
s5329,6872
s5330,16001
s5330,16002
s5330,16003
s5330,16004
s5330,16005
s5330,16006
s5330,16007
s5330,2829
s5330,2270
s5330,16008
s5331,16009
s5331,16010
s5331,16011
s5331,16012
s5331,16013
s5331,16014
s5331,16015
s5331,12347
s5331,9207
s5331,16016
s5331,16017
s5332,2497
s5332,16018
s5332,2868
s5332,22
s5332,16019
s5332,16020
s5332,16021
s5332,16022
s5332,3469
s5332,3345
s5332,16023
s5332,16024
s5333,45
s5333,1629
s5333,16025
s5333,7024
s5333,16026
s5333,16027
s5333,16028
s5333,16029
s5333,16030
s5333,16031
s5334,16032
s5334,16033
s5334,16034
s5334,1552
s5334,16035
s5334,9379
s5334,2798
s5334,16036
s5334,16037
s5334,16038
s5335,11105
s5335,1537
s5335,14528
s5335,13576
s5335,10488
s5335,12321
s5335,38
s5335,8203
s5338,11105
s5338,1537
s5338,14528
s5338,13576
s5338,10488
s5338,38
s5338,12321
s5338,16039
s5341,4571
s5341,13390
s5341,3994
s5341,10531
s5341,4587
s5341,6891
s5341,15672
s5341,16040
s5341,4586
s5341,1432
s5341,16041
s5341,13397
s5342,3366
s5342,16042
s5342,12101
s5342,2292
s5342,11121
s5342,297
s5342,16043
s5342,16044
s5343,2617
s5344,16045
s5344,16046
s5345,601
s5345,12425
s5345,5815
s5345,974
s5345,12099
s5345,2055
s5345,3062
s5345,16047
s5347,6515
s5347,16048
s5347,8066
s5347,8067
s5347,16049
s5347,8357
s5347,8076
s5347,16050
s5347,8068
s5352,16051
s5352,16052
s5352,16053
s5352,3742
s5352,5917
s5352,16054
s5352,16055
s5352,16056
s5352,16057
s5352,16058
s5352,16059
s5354,16060
s5354,16061
s5354,16062
s5354,16063
s5354,16064
s5354,16065
s5354,16066
s5354,16067
s5354,16068
s5354,16069
s5359,1495
s5359,16070
s5359,2133
s5359,14961
s5359,1755
s5359,8907
s5359,16071
s5359,9218
s5359,16072
s5359,16073
s5360,14845
s5360,16074
s5360,16075
s5360,1561
s5360,16076
s5360,1566
s5360,16077
s5360,16078
s5360,16079
s5360,16080
s5362,16081
s5362,16082
s5362,16083
s5362,16084
s5362,16085
s5362,16086
s5362,16087
s5362,16088
s5362,16089
s5365,9529
s5365,16090
s5365,16091
s5365,16092
s5365,5274
s5365,10158
s5365,16093
s5365,16094
s5365,16095
s5365,5618
s5369,16096
s5369,14
s5369,12764
s5369,15243
s5369,16097
s5369,16098
s5369,16099
s5369,16100
s5369,5164
s5369,16101
s5370,16102
s5372,16103
s5373,16104
s5374,16105
s5374,9956
s5374,16106
s5374,16107
s5374,13372
s5374,12263
s5374,16108
s5374,12676
s5374,10843
s5374,16109
s5375,12829
s5375,5103
s5375,9160
s5375,9588
s5375,12452
s5375,16110
s5375,7360
s5375,16111
s5375,16112
s5376,16113
s5376,16114
s5376,16115
s5376,10827
s5376,16116
s5376,16117
s5376,16118
s5376,16119
s5376,16120
s5376,16121
s5378,5857
s5378,3405
s5378,13030
s5378,4675
s5378,6866
s5378,8028
s5378,15159
s5378,2120
s5378,10411
s5379,1488
s5380,9958
s5382,16122
s5382,16123
s5382,16124
s5382,16125
s5382,16126
s5382,16127
s5382,16128
s5382,16129
s5382,16130
s5382,14361
s5382,16131
s5382,16132
s5382,16133
s5382,16134
s5382,16135
s5382,16136
s5382,16137
s5382,16138
s5382,1718
s5386,15249
s5386,16139
s5386,15004
s5386,16140
s5386,16141
s5386,15975
s5386,2115
s5386,16142
s5388,16143
s5388,16144
s5388,16145
s5388,16146
s5388,16147
s5388,16148
s5389,16149
s5389,16150
s5389,4426
s5389,11730
s5389,16151
s5389,16152
s5389,16153
s5389,16154
s5389,16155
s5389,16156
s5390,1565
s5390,1566
s5390,1561
s5390,1571
s5390,1567
s5390,16157
s5390,16158
s5390,16159
s5390,16160
s5390,1569
s5392,16161
s5392,16162
s5392,16163
s5392,16164
s5392,9803
s5392,16165
s5392,15810
s5392,16166
s5395,16167
s5397,1845
s5397,8198
s5397,7656
s5397,15640
s5397,15950
s5397,15949
s5397,16168
s5397,16169
s5397,16170
s5397,16171
s5399,3647
s5399,14654
s5399,16172
s5399,16173
s5401,1844
s5401,16174
s5401,15524
s5401,16175
s5401,16176
s5401,16177
s5401,16178
s5401,16179
s5401,16180
s5401,16181
s5403,7357
s5403,8073
s5403,13181
s5403,14962
s5403,8066
s5403,8074
s5403,16182
s5409,817
s5409,9832
s5409,16183
s5409,9792
s5409,9799
s5409,16184
s5409,288
s5409,14102
s5409,16185
s5409,16186
s5412,16187
s5412,16188
s5412,16189
s5412,16190
s5412,16191
s5412,16192
s5412,16193
s5412,11920
s5412,15121
s5412,16194
s5412,16195
s5416,1867
s5416,5703
s5416,16196
s5416,10188
s5416,15340
s5416,16197
s5416,5857
s5416,16198
s5416,16199
s5416,16200
s5416,16201
s5416,16202
s5416,436
s5417,9678
s5418,759
s5418,2099
s5418,236
s5418,7149
s5418,16000
s5418,361
s5418,16203
s5418,16204
s5418,16205
s5418,6337
s5420,1727
s5420,8725
s5420,7127
s5420,14259
s5420,11409
s5420,16206
s5420,16207
s5420,6081
s5420,16208
s5421,3623
s5421,16209
s5421,3655
s5421,4209
s5421,12467
s5421,11088
s5421,16210
s5421,4013
s5424,3994
s5424,7398
s5424,8611
s5424,9910
s5424,6102
s5424,16211
s5424,16212
s5424,16213
s5425,16214
s5429,16215
s5429,16216
s5429,16217
s5429,16218
s5429,13613
s5429,16219
s5429,16220
s5429,16221
s5429,4236
s5429,13614
s5429,16222
s5429,16223
s5429,16224
s5429,4231
s5429,16225
s5429,16226
s5430,16227
s5430,16228
s5430,16229
s5430,16230
s5430,14149
s5430,10646
s5430,16231
s5430,13521
s5431,13302
s5432,16232
s5433,4701
s5433,10964
s5436,16233
s5436,16234
s5436,16235
s5436,16236
s5436,16237
s5436,15338
s5436,16238
s5436,16239
s5436,16240
s5436,16241
s5441,2312
s5441,16242
s5441,3914
s5441,9710
s5441,4676
s5441,3311
s5441,3156
s5441,16243
s5441,16244
s5441,16245
s5441,16246
s5442,6580
s5442,1836
s5442,16247
s5442,16248
s5442,16249
s5442,4042
s5443,6494
s5443,11698
s5443,14284
s5443,14279
s5443,16250
s5443,16251
s5443,14282
s5443,1694
s5443,8337
s5444,6299
s5444,5036
s5444,4601
s5444,5037
s5444,16252
s5444,16253
s5444,5045
s5444,11921
s5444,16254
s5444,6395
s5447,16255
s5447,16256
s5447,16257
s5447,16258
s5447,16259
s5447,16240
s5448,9832
s5448,16260
s5448,888
s5448,6189
s5448,6921
s5448,14888
s5449,16261
s5450,6662
s5450,2133
s5450,9759
s5450,16262
s5450,12581
s5450,16263
s5450,4711
s5450,16264
s5450,16265
s5450,2946
s5451,16266
s5452,16261
s5453,13764
s5453,13990
s5453,16267
s5453,6086
s5454,16268
s5454,4332
s5454,16269
s5454,1653
s5454,624
s5454,5118
s5454,16270
s5454,16271
s5454,16272
s5454,16273
s5455,16274
s5455,16275
s5455,16276
s5455,16277
s5455,16278
s5455,16279
s5455,16280
s5455,16281
s5456,16282
s5456,16283
s5456,6182
s5456,284
s5456,16284
s5456,16285
s5456,4014
s5456,3640
s5456,16286
s5461,284
s5461,16282
s5461,4012
s5461,819
s5461,9793
s5461,9813
s5461,285
s5461,8212
s5461,9798
s5461,14888
s5462,1844
s5462,16161
s5462,16287
s5462,16288
s5462,9802
s5462,1846
s5462,16175
s5462,16289
s5462,16290
s5462,16178
s5463,9789
s5463,16291
s5463,15638
s5463,16260
s5463,6639
s5463,9799
s5464,11921
s5464,13181
s5464,6515
s5464,16292
s5464,16293
s5464,16294
s5464,16295
s5464,16296
s5464,12678
s5467,16261
s5469,709
s5470,9832
s5470,6919
s5470,905
s5470,16297
s5470,16298
s5470,16299
s5470,16300
s5470,8275
s5473,284
s5473,16301
s5473,3647
s5473,11976
s5473,4213
s5473,16302
s5473,16303
s5473,11308
s5473,14780
s5473,3656
s5473,927
s5474,2291
s5474,1495
s5474,10954
s5474,16304
s5474,2292
s5474,16305
s5474,16306
s5475,16307
s5475,16308
s5475,16309
s5475,16310
s5475,16311
s5475,16312
s5475,16313
s5475,16314
s5477,10930
s5477,10931
s5477,13628
s5477,13572
s5477,2849
s5477,16315
s5477,7640
s5477,3778
s5477,11378
s5477,188
s5479,16316
s5481,15114
s5482,284
s5482,949
s5482,829
s5482,16317
s5482,1844
s5482,6922
s5482,285
s5482,15643
s5482,7849
s5482,4543
s5483,284
s5483,16318
s5483,1540
s5483,16319
s5483,7197
s5483,7849
s5483,16320
s5483,9798
s5483,14885
s5483,949
s5484,5355
s5484,7354
s5484,16321
s5484,16322
s5484,16323
s5484,3398
s5484,16324
s5484,16325
s5484,5165
s5486,284
s5486,9797
s5486,16326
s5486,9837
s5486,16184
s5486,285
s5486,6922
s5486,9799
s5486,15523
s5486,8283
s5487,16327
s5487,16328
s5487,16329
s5487,16330
s5487,16331
s5487,16332
s5487,16333
s5487,28
s5487,16334
s5487,16335
s5488,1499
s5488,16336
s5488,648
s5488,16337
s5488,16338
s5488,3307
s5488,16339
s5488,16340
s5488,16341
s5490,16342
s5491,16343
s5491,5708
s5491,16344
s5491,16345
s5491,16346
s5491,4245
s5491,16298
s5491,16347
s5491,10425
s5491,16348
s5492,16349
s5492,16350
s5492,6008
s5492,16351
s5492,16352
s5492,16353
s5492,16354
s5492,16355
s5492,12019
s5492,16356
s5492,6002
s5493,16357
s5494,6821
s5494,246
s5494,5930
s5494,12561
s5494,16358
s5494,6624
s5494,16359
s5494,16360
s5494,15115
s5494,16361
s5496,16362
s5497,15146
s5497,15145
s5497,16363
s5498,8611
s5499,16364
s5499,12302
s5499,5763
s5499,16365
s5499,16366
s5499,16367
s5500,949
s5500,284
s5500,16368
s5500,819
s5500,12321
s5500,910
s5500,14793
s5501,284
s5501,914
s5501,16369
s5501,6921
s5501,291
s5501,16370
s5501,16371
s5501,8310
s5501,16372
s5502,10572
s5502,16373
s5502,16374
s5502,13965
s5502,16375
s5502,16376
s5502,16377
s5502,16378
s5502,16379
s5503,16380
s5503,7365
s5503,11316
s5503,16381
s5503,10586
s5503,16382
s5503,16383
s5505,16384
s5505,16385
s5505,16386
s5505,16387
s5505,16388
s5505,16389
s5505,16390
s5505,16391
s5505,16392
s5505,16393
s5506,8216
s5506,16394
s5506,7501
s5506,8238
s5507,927
s5508,5044
s5508,11761
s5508,10838
s5508,16395
s5508,16396
s5508,16397
s5508,12452
s5508,16398
s5512,608
s5513,11310
s5513,785
s5513,2691
s5513,4709
s5513,16139
s5513,1396
s5513,3054
s5516,9819
s5516,284
s5516,16399
s5516,9091
s5516,16400
s5516,16401
s5516,6343
s5516,16402
s5516,10353
s5516,7898
s5516,8223
s5516,14771
s5517,4245
s5517,5708
s5517,16403
s5517,10147
s5517,3122
s5517,16404
s5517,16405
s5518,16406
s5518,16407
s5518,16408
s5518,16050
s5518,16409
s5518,16410
s5518,6831
s5519,3617
s5523,8628
s5523,6511
s5523,7228
s5523,14960
s5523,3345
s5523,16411
s5523,16412
s5523,16413
s5525,1573
s5525,15823
s5525,16414
s5525,9332
s5525,16415
s5525,11301
s5525,16416
s5525,16417
s5526,16418
s5526,16419
s5527,15579
s5527,15580
s5527,15581
s5527,16420
s5527,16421
s5527,15583
s5527,16422
s5527,16423
s5527,12303
s5527,15584
s5528,15579
s5528,15580
s5528,15581
s5528,16424
s5528,15583
s5528,15584
s5528,16422
s5528,16423
s5528,14026
s5528,16425
s5528,16421
s5528,26
s5529,15579
s5529,15580
s5529,16426
s5529,16427
s5529,16421
s5529,15581
s5529,16428
s5529,12303
s5529,5316
s5529,15583
s5529,16423
s5529,16422
s5530,16429
s5530,14604
s5530,8161
s5530,16430
s5530,16431
s5530,16432
s5530,16433
s5531,212
s5531,11687
s5531,834
s5531,211
s5531,16434
s5531,2790
s5531,3865
s5531,4325
s5531,8131
s5532,7365
s5532,16435
s5532,5244
s5532,11250
s5532,16436
s5532,16437
s5532,16438
s5533,16439
s5533,5280
s5533,16440
s5533,12675
s5534,39
s5534,3232
s5534,40
s5534,6255
s5534,43
s5534,47
s5534,9219
s5534,8334
s5534,11603
s5534,16441
s5535,13915
s5535,6852
s5535,16442
s5535,16443
s5535,16444
s5535,16445
s5535,16446
s5535,3018
s5535,15009
s5535,12181
s5536,2387
s5536,1929
s5536,1450
s5536,8182
s5536,16447
s5537,16448
s5537,16449
s5537,16450
s5537,2089
s5537,16451
s5537,16452
s5537,16453
s5537,16454
s5537,16455
s5537,16456
s5540,10839
s5540,445
s5540,16457
s5541,2036
s5541,16442
s5541,16458
s5541,5739
s5541,16459
s5544,16460
s5544,16461
s5544,16462
s5544,9403
s5544,16463
s5545,2271
s5545,3295
s5545,16464
s5545,16465
s5545,11267
s5545,10468
s5545,16466
s5545,16467
s5546,15640
s5546,15638
s5546,8305
s5546,9802
s5546,15518
s5546,16468
s5547,970
s5547,2803
s5547,443
s5547,12305
s5547,16469
s5547,16470
s5548,8780
s5548,16471
s5548,16472
s5548,16473
s5548,16474
s5548,16475
s5548,12273
s5548,7480
s5548,16476
s5548,16477
s5550,16478
s5550,15747
s5550,9243
s5550,16289
s5550,15643
s5550,9804
s5550,16479
s5550,9795
s5550,9793
s5550,16480
s5551,16481
s5551,4949
s5551,13249
s5551,11527
s5551,11403
s5551,12109
s5551,16482
s5551,16483
s5551,6315
s5551,16484
s5551,16485
s5552,7541
s5552,16486
s5552,16487
s5552,16488
s5552,16489
s5552,16490
s5552,16491
s5553,7357
s5553,6299
s5553,10127
s5553,16492
s5553,6394
s5553,5100
s5553,16493
s5556,7947
s5556,16494
s5556,16495
s5556,16496
s5556,16497
s5556,16498
s5557,15179
s5557,1982
s5557,347
s5557,7354
s5557,3798
s5557,520
s5558,8672
s5560,16499
s5561,349
s5562,3881
s5562,350
s5562,7545
s5562,3985
s5562,4629
s5562,10451
s5562,3300
s5562,15355
s5563,770
s5565,16500
s5565,16501
s5565,3325
s5565,16502
s5565,16503
s5566,16504
s5566,2360
s5566,3077
s5566,1534
s5566,16505
s5566,3235
s5566,2503
s5566,4424
s5566,4831
s5566,16506
s5566,16507
s5566,16508
s5566,16509
s5569,16510
s5569,16511
s5569,16512
s5569,16513
s5569,16514
s5569,15336
s5569,16239
s5569,16515
s5569,16516
s5569,16517
s5571,1249
s5571,553
s5571,7230
s5571,5932
s5571,16518
s5571,11339
s5571,16519
s5571,16520
s5571,16521
s5571,16522
s5572,284
s5572,4006
s5572,8217
s5572,4749
s5572,14104
s5572,16523
s5572,16524
s5572,16525
s5572,16526
s5573,15714
s5573,2207
s5573,16527
s5573,15719
s5573,16528
s5573,16529
s5573,16530
s5573,16531
s5574,16532
s5574,5129
s5575,284
s5575,9797
s5575,9780
s5575,16533
s5575,7850
s5575,16534
s5575,16535
s5575,16536
s5575,16537
s5575,16538
s5577,16539
s5578,4779
s5578,5037
s5578,12639
s5578,5101
s5578,4603
s5578,9162
s5578,16540
s5578,16541
s5578,16542
s5578,16543
s5580,16544
s5580,2388
s5580,13671
s5580,4101
s5580,16545
s5580,16466
s5580,16546
s5580,9075
s5580,16547
s5580,3205
s5580,16548
s5580,12824
s5580,16549
s5580,16550
s5580,13958
s5580,16551
s5582,12742
s5582,16552
s5582,16553
s5582,9422
s5582,3579
s5582,12746
s5582,16554
s5582,16555
s5582,9465
s5582,11875
s5582,3493
s5582,3218
s5583,13027
s5585,13442
s5585,16556
s5587,9332
s5588,3069
s5588,913
s5588,8290
s5588,14780
s5588,8663
s5588,16557
s5588,16558
s5588,16559
s5588,6182
s5588,16560
s5588,4010
s5589,16561
s5589,16562
s5589,16563
s5589,16564
s5589,16565
s5589,16566
s5589,6556
s5589,16567
s5589,16568
s5589,16569
s5589,16570
s5590,16571
s5590,16572
s5590,16573
s5590,16574
s5590,16575
s5590,16576
s5590,16577
s5590,16578
s5590,9400
s5590,16579
s5591,16268
s5591,16580
s5591,16581
s5591,16582
s5591,16583
s5591,16358
s5591,16584
s5591,16585
s5595,13954
s5596,16586
s5596,14838
s5596,14200
s5596,16587
s5596,16588
s5596,2613
s5596,13181
s5596,13249
s5596,16589
s5596,16590
s5597,17
s5598,16591
s5598,16592
s5598,16593
s5598,16594
s5598,16595
s5598,16596
s5598,8509
s5598,16597
s5598,16598
s5598,16599
s5598,15849
s5600,3069
s5600,16600
s5600,8239
s5600,14718
s5600,15801
s5600,16601
s5601,5853
s5601,16602
s5601,12486
s5601,16603
s5601,16604
s5601,16605
s5601,16606
s5601,15046
s5605,6391
s5605,5038
s5605,9957
s5605,7361
s5605,10082
s5605,16607
s5605,16608
s5605,16609
s5606,16189
s5606,4608
s5606,16610
s5606,16611
s5606,16612
s5606,16613
s5606,16614
s5606,16615
s5607,16616
s5607,16617
s5607,246
s5607,16618
s5607,2178
s5607,614
s5607,1387
s5607,16505
s5607,6849
s5607,16619
s5607,16620
s5607,16621
s5607,10467
s5607,9383
s5607,2115
s5607,16622
s5607,13144
s5607,16623
s5608,12310
s5611,3042
s5611,16624
s5611,16625
s5611,16626
s5611,12602
s5611,16627
s5611,2061
s5611,16628
s5611,16629
s5611,16630
s5611,5446
s5611,16631
s5611,7129
s5611,16632
s5614,16633
s5614,1276
s5614,2279
s5614,16634
s5614,46
s5614,4629
s5614,624
s5614,732
s5614,5347
s5614,1676
s5614,16635
s5614,16636
s5614,16637
s5614,614
s5614,7950
s5614,12548
s5614,762
s5614,709
s5614,16638
s5614,4582
s5614,16639
s5614,15196
s5614,16640
s5614,16641
s5614,12284
s5614,16642
s5614,16643
s5614,8181
s5614,16644
s5614,16645
s5614,16646
s5614,16647
s5614,8475
s5614,16648
s5614,1163
s5614,16649
s5614,16650
s5614,16651
s5614,16652
s5614,3918
s5614,16653
s5615,9294
s5616,2377
s5616,16466
s5616,16654
s5616,16655
s5616,16656
s5616,16657
s5616,16658
s5617,284
s5617,5196
s5617,10351
s5617,14787
s5617,9818
s5617,4010
s5617,14102
s5617,3872
s5617,823
s5617,8305
s5617,1168
s5617,311
s5617,8204
s5618,284
s5618,1164
s5618,936
s5618,8200
s5618,4010
s5618,14759
s5619,3647
s5619,7523
s5619,13909
s5619,14761
s5619,13420
s5619,16659
s5620,14711
s5620,15850
s5620,4202
s5620,16660
s5620,16661
s5620,16662
s5620,7732
s5620,16663
s5621,4812
s5621,11668
s5621,16664
s5621,16665
s5621,10081
s5622,4907
s5622,11171
s5622,16666
s5622,16667
s5622,13155
s5622,16668
s5622,10136
s5622,16669
s5623,1011
s5624,7791
s5624,10789
s5624,16670
s5624,16671
s5624,16672
s5624,16673
s5625,16674
s5625,16675
s5625,16676
s5625,16677
s5625,16678
s5626,14296
s5626,2941
s5626,13660
s5626,16679
s5626,16680
s5626,16681
s5626,16682
s5627,1184
s5627,16683
s5627,12981
s5627,16684
s5627,9622
s5627,16685
s5627,15229
s5627,16686
s5627,16687
s5627,16688
s5627,16689
s5628,16690
s5629,10195
s5630,13325
s5630,4631
s5630,16691
s5630,934
s5630,14795
s5630,7898
s5630,10823
s5630,16692
s5630,16693
s5630,12337
s5630,16694
s5631,2097
s5631,2422
s5631,1385
s5631,16695
s5631,1276
s5631,9861
s5631,14698
s5631,5266
s5631,4582
s5632,16696
s5633,16697
s5633,16698
s5633,12399
s5633,16699
s5633,16605
s5633,16700
s5633,16701
s5633,15046
s5633,16702
s5633,16703
s5634,16704
s5634,16705
s5634,16706
s5634,16707
s5634,16603
s5634,16708
s5634,16709
s5634,16710
s5634,16711
s5634,16712
s5634,16713
s5634,16714
s5635,16715
s5635,14022
s5635,16716
s5635,16717
s5635,5391
s5635,16718
s5635,16719
s5635,16720
s5636,16721
s5636,16722
s5636,16723
s5636,11619
s5636,16724
s5636,16725
s5636,12397
s5636,16726
s5636,16727
s5636,16728
s5638,14565
s5638,16729
s5638,16730
s5638,16731
s5638,5565
s5638,16732
s5638,2231
s5638,2867
s5639,16733
s5639,16734
s5639,16735
s5639,16736
s5639,16737
s5639,16738
s5639,16739
s5639,16740
s5640,7823
s5642,16741
s5642,16742
s5642,16743
s5642,16744
s5642,16745
s5642,16746
s5642,16747
s5642,16748
s5642,16749
s5642,16750
s5643,1320
s5643,16751
s5643,16752
s5643,3083
s5643,16753
s5643,5165
s5643,16754
s5643,16755
s5643,16756
s5643,16757
s5644,13390
s5644,11469
s5644,1432
s5644,5265
s5644,2491
s5644,8981
s5644,16758
s5644,16759
s5644,16760
s5644,6889
s5645,5652
s5645,16761
s5645,16762
s5645,16763
s5645,16764
s5645,16765
s5645,1326
s5646,1432
s5646,10053
s5646,16766
s5646,16767
s5646,1330
s5646,16768
s5646,16769
s5646,16770
s5646,6096
s5646,4571
s5646,16771
s5647,16772
s5648,16773
s5648,16774
s5648,16775
s5648,16776
s5648,16777
s5648,16778
s5648,16779
s5648,16780
s5649,9297
s5649,402
s5649,1288
s5649,7905
s5649,1726
s5649,41
s5649,1489
s5649,16781
s5649,16782
s5649,2295
s5650,793
s5650,16783
s5650,16784
s5650,16785
s5650,16786
s5650,12773
s5650,16787
s5650,1988
s5650,16788
s5650,5962
s5652,6919
s5652,4006
s5652,9819
s5652,14292
s5652,886
s5652,6953
s5652,16789
s5652,16790
s5652,3874
s5652,16791
s5653,4004
s5653,46
s5653,16792
s5653,9531
s5653,16793
s5653,16794
s5657,2418
s5657,3603
s5657,16795
s5657,16796
s5657,16797
s5657,16798
s5658,2818
s5658,13566
s5658,12732
s5658,16799
s5660,10519
s5660,10520
s5660,10521
s5660,10522
s5660,10523
s5660,10524
s5660,7624
s5660,10529
s5660,10531
s5660,10533
s5660,4587
s5661,249
s5662,2056
s5662,16800
s5662,15713
s5662,8371
s5662,8772
s5662,16801
s5662,16802
s5662,16803
s5662,8767
s5664,1396
s5664,16804
s5664,16805
s5664,16806
s5664,5819
s5664,974
s5664,2875
s5664,16807
s5664,16808
s5664,16809
s5664,10446
s5664,16810
s5665,5316
s5665,16811
s5665,15959
s5665,16812
s5665,16813
s5665,16814
s5665,16815
s5665,16816
s5665,16817
s5665,11877
s5667,16818
s5675,10696
s5675,16819
s5675,8982
s5675,16820
s5675,16821
s5675,8638
s5675,1866
s5675,4971
s5677,16822
s5677,16823
s5677,16824
s5677,16825
s5677,16826
s5679,16827
s5679,15037
s5679,15248
s5679,16828
s5679,16829
s5680,16830
s5680,16831
s5680,16832
s5680,16833
s5682,5700
s5682,2048
s5682,8716
s5682,16834
s5682,16835
s5682,16836
s5682,16837
s5682,16838
s5683,14584
s5683,4625
s5683,2105
s5683,3051
s5683,16839
s5683,3469
s5683,16840
s5683,16841
s5683,16842
s5683,16843
s5686,3798
s5686,620
s5686,9620
s5686,16844
s5686,3278
s5686,16845
s5686,16846
s5686,16847
s5686,6976
s5688,13672
s5688,13253
s5688,16848
s5689,16849
s5689,16850
s5689,16851
s5689,16852
s5690,14841
s5692,16853
s5692,16854
s5692,16855
s5692,16856
s5692,16857
s5692,16858
s5692,16859
s5692,16860
s5694,2104
s5694,659
s5694,3293
s5694,16861
s5694,2098
s5694,2099
s5694,2101
s5694,1159
s5694,2999
s5694,3325
s5694,15146
s5694,16862
s5695,16863
s5695,16864
s5695,981
s5695,6401
s5695,16865
s5695,16866
s5695,16867
s5695,16868
s5695,16869
s5697,12275
s5697,7500
s5697,12273
s5697,16870
s5697,16871
s5697,16872
s5698,16873
s5698,16874
s5698,16875
s5698,16876
s5698,2146
s5698,16877
s5699,14734
s5699,16878
s5699,16879
s5699,14245
s5699,16880
s5699,16881
s5699,16882
s5699,16883
s5699,16884
s5702,16885
s5702,10596
s5702,16886
s5702,10142
s5702,16887
s5702,16888
s5703,16889
s5703,16268
s5703,16359
s5703,16890
s5703,6462
s5703,16891
s5703,16892
s5703,16893
s5703,16894
s5705,16895
s5706,16896
s5706,8663
s5706,16897
s5706,16898
s5707,16899
s5707,16900
s5707,16901
s5707,16902
s5707,16903
s5709,15206
s5710,16904
s5710,9991
s5710,16905
s5710,16906
s5710,16907
s5710,16908
s5710,16909
s5710,16910
s5711,8874
s5711,16911
s5711,16912
s5711,16913
s5711,5271
s5711,16914
s5711,16915
s5711,16916
s5711,4210
s5712,15037
s5713,16917
s5714,47
s5715,16918
s5715,16919
s5715,5876
s5715,16920
s5715,13914
s5715,16921
s5718,16922
s5719,16923
s5719,935
s5719,16924
s5719,16925
s5719,5299
s5719,16926
s5720,40
s5720,13733
s5720,2799
s5720,16927
s5720,16928
s5720,3886
s5720,1755
s5720,16929
s5720,16930
s5720,2676
s5720,16931
s5720,2209
s5720,16932
s5722,16933
s5725,16934
s5727,5933
s5734,16935
s5734,2122
s5734,16936
s5734,16937
s5734,16938
s5734,16939
s5734,16940
s5734,16941
s5734,4534
s5736,4779
s5736,12638
s5736,5037
s5736,11527
s5736,6392
s5736,15396
s5736,5098
s5736,12265
s5736,16942
s5736,16943
s5737,13933
s5737,7599
s5737,13934
s5737,16211
s5737,16807
s5737,652
s5737,13935
s5737,16944
s5737,16945
s5738,16946
s5738,16947
s5738,14295
s5738,16948
s5739,2269
s5740,16949
s5740,11315
s5740,16950
s5740,16951
s5740,16147
s5740,16952
s5740,16953
s5741,2900
s5741,16954
s5741,16955
s5741,16956
s5741,12428
s5741,13966
s5741,16957
s5741,13912
s5741,16958
s5741,16959
s5741,16960
s5743,16961
s5743,16962
s5743,16963
s5743,16964
s5743,16965
s5743,16966
s5744,13924
s5744,14224
s5744,5948
s5744,4428
s5744,6860
s5746,16967
s5747,14646
s5747,15795
s5747,16968
s5747,10070
s5747,4889
s5747,16969
s5747,16970
s5747,16971
s5747,12220
s5747,16972
s5747,16973
s5748,15920
s5748,10930
s5748,15921
s5748,3778
s5748,8542
s5748,15922
s5748,15923
s5748,15924
s5748,11378
s5748,151
s5748,13569
s5749,16974
s5749,175
s5749,16975
s5749,14941
s5749,16976
s5749,16977
s5749,166
s5749,10934
s5749,132
s5749,16978
s5750,16974
s5750,175
s5750,13571
s5750,159
s5750,16979
s5750,16980
s5750,16977
s5750,183
s5751,16981
